--------------
Tue Mar  5 20:13:28 2024 TW Stock List
--------------
2324.TW, Close: 37.80, RSI(talib): 61.23
2379.TW, Close: 584.00, RSI(talib): 82.35
3034.TW, Close: 593.00, RSI(talib): 68.64
2367.TW, Close: 24.30, RSI(talib): 75.75
2449.TW, Close: 97.40, RSI(talib): 66.81
4906.TW, Close: 39.50, RSI(talib): 70.61
1524.TW, Close: 34.50, RSI(talib): 62.79
2105.TW, Close: 46.05, RSI(talib): 60.07
2059.TW, Close: 1445.00, RSI(talib): 69.88
1522.TW, Close: 48.60, RSI(talib): 84.92
2458.TW, Close: 167.00, RSI(talib): 61.89
5269.TW, Close: 2425.00, RSI(talib): 72.92
6669.TW, Close: 2560.00, RSI(talib): 65.88
8112.TW, Close: 64.40, RSI(talib): 60.75
3015.TW, Close: 57.20, RSI(talib): 70.39
2204.TW, Close: 124.00, RSI(talib): 66.89
2405.TW, Close: 19.85, RSI(talib): 63.62
3013.TW, Close: 60.20, RSI(talib): 73.06
4770.TW, Close: 412.50, RSI(talib): 74.68
6605.TW, Close: 156.50, RSI(talib): 65.01
1568.TW, Close: 33.90, RSI(talib): 71.71
6412.TW, Close: 169.50, RSI(talib): 66.68
2385.TW, Close: 204.50, RSI(talib): 69.00
9939.TW, Close: 148.50, RSI(talib): 69.04
2439.TW, Close: 114.50, RSI(talib): 64.16
3029.TW, Close: 76.30, RSI(talib): 65.34
6197.TW, Close: 105.50, RSI(talib): 72.26
3515.TW, Close: 307.00, RSI(talib): 66.67
5225.TW, Close: 97.60, RSI(talib): 77.95
1519.TW, Close: 549.00, RSI(talib): 70.75
2387.TW, Close: 64.60, RSI(talib): 64.39
6442.TW, Close: 147.50, RSI(talib): 85.35
1455.TW, Close: 12.95, RSI(talib): 66.96
8016.TW, Close: 305.50, RSI(talib): 71.36
3030.TW, Close: 76.80, RSI(talib): 75.10
3413.TW, Close: 252.50, RSI(talib): 73.89
3010.TW, Close: 112.00, RSI(talib): 72.81
1618.TW, Close: 35.30, RSI(talib): 63.30
2539.TW, Close: 63.60, RSI(talib): 74.84
6715.TW, Close: 208.50, RSI(talib): 80.51
3051.TW, Close: 37.85, RSI(talib): 62.85
1809.TW, Close: 34.25, RSI(talib): 87.32
6691.TW, Close: 392.00, RSI(talib): 79.12
6799.TW, Close: 206.00, RSI(talib): 66.07
3376.TW, Close: 224.00, RSI(talib): 75.13
3583.TW, Close: 275.00, RSI(talib): 66.01
8011.TW, Close: 29.25, RSI(talib): 65.64
8271.TW, Close: 74.50, RSI(talib): 85.73
2211.TW, Close: 116.50, RSI(talib): 65.17
3055.TW, Close: 80.60, RSI(talib): 75.61
2855.TW, Close: 21.20, RSI(talib): 72.00
9927.TW, Close: 76.10, RSI(talib): 72.18
2460.TW, Close: 38.00, RSI(talib): 67.68
6189.TW, Close: 77.70, RSI(talib): 63.98
2537.TW, Close: 10.10, RSI(talib): 61.91
6165.TW, Close: 53.50, RSI(talib): 80.86
2025.TW, Close: 11.05, RSI(talib): 78.95
3450.TW, Close: 79.80, RSI(talib): 66.47
3588.TW, Close: 118.00, RSI(talib): 73.01
2543.TW, Close: 48.05, RSI(talib): 72.36
3694.TW, Close: 58.10, RSI(talib): 60.34
6585.TW, Close: 182.50, RSI(talib): 76.12
3530.TW, Close: 124.00, RSI(talib): 61.11
2365.TW, Close: 24.70, RSI(talib): 77.50
1339.TW, Close: 72.60, RSI(talib): 74.46
6526.TW, Close: 677.00, RSI(talib): 73.14
6216.TW, Close: 34.00, RSI(talib): 73.38
2488.TW, Close: 43.15, RSI(talib): 67.43
2467.TW, Close: 129.00, RSI(talib): 74.66
1582.TW, Close: 83.50, RSI(talib): 68.34
6024.TW, Close: 55.60, RSI(talib): 77.98
6668.TW, Close: 59.40, RSI(talib): 66.08
2423.TW, Close: 43.05, RSI(talib): 63.69
3605.TW, Close: 41.50, RSI(talib): 74.24
2062.TW, Close: 28.95, RSI(talib): 67.40
--------------
