--------------
Tue Feb 27 19:40:40 2024 TW Stock List
--------------
9958.TW, Close: 249.50, RSI(talib): 74.54
9105.TW, Close: 3.89, RSI(talib): 65.70
5225.TW, Close: 98.00, RSI(talib): 80.72
1519.TW, Close: 528.00, RSI(talib): 78.38
2387.TW, Close: 64.00, RSI(talib): 69.71
6442.TW, Close: 142.50, RSI(talib): 88.62
1455.TW, Close: 12.60, RSI(talib): 75.12
8016.TW, Close: 293.00, RSI(talib): 61.04
3413.TW, Close: 244.00, RSI(talib): 75.77
2355.TW, Close: 51.60, RSI(talib): 64.31
3010.TW, Close: 113.00, RSI(talib): 83.34
2539.TW, Close: 59.80, RSI(talib): 91.97
6715.TW, Close: 187.50, RSI(talib): 62.22
1809.TW, Close: 32.00, RSI(talib): 94.01
6691.TW, Close: 372.00, RSI(talib): 74.66
6799.TW, Close: 197.50, RSI(talib): 60.01
9934.TW, Close: 15.85, RSI(talib): 60.19
3583.TW, Close: 266.50, RSI(talib): 82.37
3055.TW, Close: 74.50, RSI(talib): 78.53
4532.TW, Close: 23.40, RSI(talib): 64.77
6451.TW, Close: 217.00, RSI(talib): 73.79
2369.TW, Close: 26.40, RSI(talib): 63.08
2855.TW, Close: 19.95, RSI(talib): 64.24
2460.TW, Close: 39.90, RSI(talib): 70.55
6189.TW, Close: 78.40, RSI(talib): 70.31
6165.TW, Close: 48.75, RSI(talib): 79.61
2025.TW, Close: 9.69, RSI(talib): 75.76
3450.TW, Close: 69.70, RSI(talib): 75.74
3588.TW, Close: 112.00, RSI(talib): 74.84
2543.TW, Close: 41.10, RSI(talib): 73.62
6585.TW, Close: 166.50, RSI(talib): 64.92
3530.TW, Close: 129.50, RSI(talib): 63.26
2365.TW, Close: 23.55, RSI(talib): 76.08
1339.TW, Close: 71.10, RSI(talib): 74.46
1463.TW, Close: 18.50, RSI(talib): 60.45
6216.TW, Close: 32.85, RSI(talib): 68.50
2488.TW, Close: 42.45, RSI(talib): 67.86
2467.TW, Close: 125.00, RSI(talib): 87.76
6668.TW, Close: 59.80, RSI(talib): 65.31
8467.TW, Close: 173.00, RSI(talib): 60.70
3437.TW, Close: 36.70, RSI(talib): 66.77
3605.TW, Close: 37.35, RSI(talib): 63.49
2062.TW, Close: 29.30, RSI(talib): 68.50
--------------
6443.TW failed (inputs are all NaN).
3231.TW failed (could not convert string to float: 'N/A').
3686.TW failed (inputs are all NaN).
