--------------
Tue Mar 26 21:33:20 2024 TW Stock List
--------------
2324.TW, Close: 37.90, RSI(talib): 67.45
3030.TW, Close: 82.20, RSI(talib): 73.05
3312.TW, Close: 40.60, RSI(talib): 64.03
5284.TW, Close: 200.50, RSI(talib): 61.71
3413.TW, Close: 299.50, RSI(talib): 80.57
6416.TW, Close: 120.00, RSI(talib): 60.75
3010.TW, Close: 110.50, RSI(talib): 64.44
2451.TW, Close: 88.30, RSI(talib): 67.17
6139.TW, Close: 208.50, RSI(talib): 70.14
1618.TW, Close: 38.55, RSI(talib): 65.23
2903.TW, Close: 28.85, RSI(talib): 84.07
2539.TW, Close: 70.40, RSI(talib): 76.58
2472.TW, Close: 70.60, RSI(talib): 61.30
6691.TW, Close: 377.50, RSI(talib): 64.66
1215.TW, Close: 106.00, RSI(talib): 73.01
5434.TW, Close: 217.00, RSI(talib): 73.10
6177.TW, Close: 40.35, RSI(talib): 87.14
5469.TW, Close: 60.90, RSI(talib): 60.13
1535.TW, Close: 72.00, RSI(talib): 63.06
3376.TW, Close: 197.00, RSI(talib): 66.10
4306.TW, Close: 18.00, RSI(talib): 64.25
1616.TW, Close: 22.75, RSI(talib): 82.05
2535.TW, Close: 54.00, RSI(talib): 74.03
2548.TW, Close: 120.00, RSI(talib): 87.12
3583.TW, Close: 291.50, RSI(talib): 65.04
3014.TW, Close: 174.50, RSI(talib): 61.60
2480.TW, Close: 129.00, RSI(talib): 71.34
2855.TW, Close: 23.15, RSI(talib): 67.33
2316.TW, Close: 43.10, RSI(talib): 67.48
6189.TW, Close: 87.30, RSI(talib): 74.02
2537.TW, Close: 11.20, RSI(talib): 65.84
1307.TW, Close: 28.25, RSI(talib): 64.39
3622.TW, Close: 65.20, RSI(talib): 61.06
6585.TW, Close: 188.00, RSI(talib): 68.01
1463.TW, Close: 18.35, RSI(talib): 60.10
6216.TW, Close: 35.45, RSI(talib): 77.81
2488.TW, Close: 45.50, RSI(talib): 69.84
2467.TW, Close: 127.00, RSI(talib): 63.59
1582.TW, Close: 87.40, RSI(talib): 62.68
2501.TW, Close: 21.15, RSI(talib): 76.42
6668.TW, Close: 63.20, RSI(talib): 72.15
2528.TW, Close: 44.30, RSI(talib): 77.30
6869.TW, Close: 139.00, RSI(talib): 69.07
2020.TW, Close: 37.15, RSI(talib): 64.97
--------------
6120.TW failed (inputs are all NaN).
3308.TW failed (index 0 is out of bounds for axis 0 with size 0).
