--------------
Fri Mar  1 19:33:32 2024 TW Stock List
--------------
2890.TW, Close: 19.95, RSI(talib): 67.46
6605.TW, Close: 157.00, RSI(talib): 63.64
1568.TW, Close: 34.25, RSI(talib): 71.25
6412.TW, Close: 169.00, RSI(talib): 70.71
6196.TW, Close: 158.50, RSI(talib): 63.64
2233.TW, Close: 141.00, RSI(talib): 61.92
2385.TW, Close: 189.50, RSI(talib): 62.09
1432.TW, Close: 23.10, RSI(talib): 80.28
3005.TW, Close: 131.00, RSI(talib): 61.71   !
9939.TW, Close: 146.00, RSI(talib): 68.35
2439.TW, Close: 115.50, RSI(talib): 73.80
3029.TW, Close: 76.80, RSI(talib): 73.42
6197.TW, Close: 93.60, RSI(talib): 73.31
5225.TW, Close: 95.90, RSI(talib): 78.13
1519.TW, Close: 538.00, RSI(talib): 74.73
2387.TW, Close: 63.90, RSI(talib): 65.88
4720.TW, Close: 17.45, RSI(talib): 63.47
6442.TW, Close: 150.00, RSI(talib): 83.93
1449.TW, Close: 22.15, RSI(talib): 63.36
1455.TW, Close: 12.55, RSI(talib): 77.06
3413.TW, Close: 247.50, RSI(talib): 63.87
2355.TW, Close: 51.00, RSI(talib): 62.97
3010.TW, Close: 110.50, RSI(talib): 75.31
1618.TW, Close: 35.75, RSI(talib): 66.11
2539.TW, Close: 61.10, RSI(talib): 70.63
6715.TW, Close: 200.00, RSI(talib): 65.96   !
1809.TW, Close: 31.75, RSI(talib): 85.98
6691.TW, Close: 379.00, RSI(talib): 79.32
2399.TW, Close: 25.95, RSI(talib): 65.50
3376.TW, Close: 185.50, RSI(talib): 61.53
3583.TW, Close: 268.00, RSI(talib): 63.99
8271.TW, Close: 74.60, RSI(talib): 87.47
3055.TW, Close: 81.90, RSI(talib): 74.88
6451.TW, Close: 208.00, RSI(talib): 71.98
2855.TW, Close: 20.65, RSI(talib): 66.58
9927.TW, Close: 74.40, RSI(talib): 65.87
2460.TW, Close: 41.30, RSI(talib): 74.20
6189.TW, Close: 78.50, RSI(talib): 68.34
6165.TW, Close: 49.55, RSI(talib): 82.97
2025.TW, Close: 10.30, RSI(talib): 83.27
3588.TW, Close: 118.00, RSI(talib): 76.43   !
2543.TW, Close: 46.05, RSI(talib): 76.47    !
6585.TW, Close: 178.00, RSI(talib): 69.08   !
3530.TW, Close: 135.00, RSI(talib): 67.25
2365.TW, Close: 25.10, RSI(talib): 74.01
1339.TW, Close: 74.20, RSI(talib): 79.06    !
6216.TW, Close: 34.10, RSI(talib): 75.86
2488.TW, Close: 43.00, RSI(talib): 72.88
6805.TW, Close: 755.00, RSI(talib): 66.24   !
2467.TW, Close: 124.50, RSI(talib): 74.23
6024.TW, Close: 54.80, RSI(talib): 74.91
6668.TW, Close: 58.60, RSI(talib): 66.14
3437.TW, Close: 35.55, RSI(talib): 66.64
3605.TW, Close: 43.00, RSI(talib): 65.67
2062.TW, Close: 29.65, RSI(talib): 70.25
--------------
