--------------
Tue May 28 21:26:40 2024 TW Stock List
--------------
2324.TW, Close: 38.60, RSI(talib): 62.22
2458.TW, Close: 171.50, RSI(talib): 65.24
8081.TW, Close: 320.00, RSI(talib): 66.69
6669.TW, Close: 2685.00, RSI(talib): 64.70
8996.TW, Close: 496.00, RSI(talib): 78.33
2405.TW, Close: 21.25, RSI(talib): 70.37
3013.TW, Close: 91.60, RSI(talib): 70.11
3356.TW, Close: 67.50, RSI(talib): 63.33
2636.TW, Close: 115.00, RSI(talib): 66.19
3047.TW, Close: 24.40, RSI(talib): 78.74
6206.TW, Close: 94.80, RSI(talib): 75.98
2486.TW, Close: 99.00, RSI(talib): 76.20
2392.TW, Close: 75.80, RSI(talib): 89.42
6117.TW, Close: 129.00, RSI(talib): 74.85
1447.TW, Close: 9.39, RSI(talib): 69.41
2420.TW, Close: 65.90, RSI(talib): 72.38
3024.TW, Close: 21.90, RSI(talib): 69.67
9105.TW, Close: 4.16, RSI(talib): 72.82
4967.TW, Close: 113.00, RSI(talib): 68.97
5225.TW, Close: 121.00, RSI(talib): 60.14
5522.TW, Close: 82.10, RSI(talib): 60.13
6442.TW, Close: 178.00, RSI(talib): 61.16
3033.TW, Close: 38.75, RSI(talib): 61.19
3030.TW, Close: 185.50, RSI(talib): 84.31
6768.TW, Close: 97.60, RSI(talib): 63.84
3312.TW, Close: 59.20, RSI(talib): 69.37
2495.TW, Close: 30.90, RSI(talib): 84.10
6416.TW, Close: 134.00, RSI(talib): 62.21
8210.TW, Close: 329.50, RSI(talib): 72.53
2451.TW, Close: 112.00, RSI(talib): 80.27
2464.TW, Close: 67.80, RSI(talib): 76.95
2472.TW, Close: 79.10, RSI(talib): 61.69
2393.TW, Close: 72.00, RSI(talib): 70.97
4976.TW, Close: 47.80, RSI(talib): 62.62
8110.TW, Close: 19.90, RSI(talib): 60.35
2453.TW, Close: 69.70, RSI(talib): 75.66
3338.TW, Close: 90.70, RSI(talib): 74.11
6863.TW, Close: 221.00, RSI(talib): 78.18
5234.TW, Close: 175.00, RSI(talib): 67.79
6698.TW, Close: 36.60, RSI(talib): 64.61
6215.TW, Close: 55.40, RSI(talib): 68.19
3055.TW, Close: 91.60, RSI(talib): 69.31
6166.TW, Close: 87.50, RSI(talib): 77.46
3090.TW, Close: 69.70, RSI(talib): 70.58
2460.TW, Close: 35.40, RSI(talib): 62.51
6189.TW, Close: 104.50, RSI(talib): 60.54
2905.TW, Close: 17.35, RSI(talib): 69.72
2852.TW, Close: 24.65, RSI(talib): 61.34
2025.TW, Close: 12.50, RSI(talib): 65.60
3450.TW, Close: 97.90, RSI(talib): 85.09
3694.TW, Close: 55.20, RSI(talib): 75.13
2365.TW, Close: 36.10, RSI(talib): 85.33
1463.TW, Close: 20.20, RSI(talib): 61.68
6526.TW, Close: 759.00, RSI(talib): 70.20
6216.TW, Close: 41.50, RSI(talib): 62.43
4956.TW, Close: 22.60, RSI(talib): 64.61
2362.TW, Close: 66.10, RSI(talib): 76.84
8039.TW, Close: 53.70, RSI(talib): 63.87
3605.TW, Close: 52.90, RSI(talib): 70.47
6579.TW, Close: 178.50, RSI(talib): 70.24
1587.TW, Close: 73.30, RSI(talib): 65.14
3060.TW, Close: 36.35, RSI(talib): 71.43
1725.TW, Close: 46.50, RSI(talib): 61.22
2514.TW, Close: 21.90, RSI(talib): 62.31
--------------
2606.TW failed ('NoneType' object has no attribute 'text').
8150.TW failed ('NoneType' object has no attribute 'text').
6197.TW failed ('NoneType' object has no attribute 'text').
