--------------
Fri Apr  5 23:28:51 2024 TW Stock List
--------------
2330.TW, Close: 780.00, RSI(talib): 62.08
2852.TW, Close: 20.00, RSI(talib): 67.90
3450.TW, Close: 76.10, RSI(talib): 60.29
3588.TW, Close: 108.50, RSI(talib): 61.16
1339.TW, Close: 71.60, RSI(talib): 62.04
6216.TW, Close: 36.35, RSI(talib): 66.21
2501.TW, Close: 21.55, RSI(talib): 64.11
6024.TW, Close: 54.50, RSI(talib): 61.92
6668.TW, Close: 77.30, RSI(talib): 77.77
2528.TW, Close: 46.50, RSI(talib): 69.71
6869.TW, Close: 141.00, RSI(talib): 64.85
2062.TW, Close: 29.35, RSI(talib): 66.90
2020.TW, Close: 38.75, RSI(talib): 65.12
1587.TW, Close: 39.65, RSI(talib): 88.88
--------------
1316.TW failed ('NoneType' object has no attribute 'text').
8150.TW failed (inputs are all NaN).
8422.TW failed (inputs are all NaN).
