--------------
Tue Jun  4 23:04:16 2024 TW Stock List
--------------
9958.TW, Close: 286.00, RSI(talib): 65.95
3338.TW, Close: 88.50, RSI(talib): 70.08
6177.TW, Close: 62.70, RSI(talib): 61.78
3376.TW, Close: 219.50, RSI(talib): 65.41
5234.TW, Close: 170.00, RSI(talib): 60.67
6698.TW, Close: 38.00, RSI(talib): 73.97
6215.TW, Close: 58.20, RSI(talib): 75.42
3055.TW, Close: 92.30, RSI(talib): 67.18
6166.TW, Close: 80.90, RSI(talib): 66.20
3090.TW, Close: 69.00, RSI(talib): 60.80
6757.TW, Close: 50.80, RSI(talib): 82.25
2537.TW, Close: 22.85, RSI(talib): 71.61
2905.TW, Close: 18.45, RSI(talib): 76.96
2852.TW, Close: 25.20, RSI(talib): 64.69
3450.TW, Close: 85.90, RSI(talib): 63.82
2543.TW, Close: 48.95, RSI(talib): 60.32
3694.TW, Close: 52.20, RSI(talib): 61.65
2365.TW, Close: 35.00, RSI(talib): 74.70
1582.TW, Close: 115.50, RSI(talib): 71.82
2501.TW, Close: 36.20, RSI(talib): 61.25
2362.TW, Close: 59.70, RSI(talib): 62.68
3605.TW, Close: 49.75, RSI(talib): 64.98
6579.TW, Close: 191.50, RSI(talib): 62.09
2506.TW, Close: 12.70, RSI(talib): 62.70
5519.TW, Close: 50.00, RSI(talib): 64.73
2348.TW, Close: 243.50, RSI(talib): 66.96
2850.TW, Close: 95.70, RSI(talib): 61.11
2540.TW, Close: 174.50, RSI(talib): 68.44
1615.TW, Close: 69.60, RSI(talib): 61.40
6446.TW, Close: 430.00, RSI(talib): 70.98
2514.TW, Close: 23.85, RSI(talib): 66.81
3048.TW, Close: 38.15, RSI(talib): 94.98
--------------
