--------------
Mon Apr  8 22:57:31 2024 TW Stock List
--------------
2382.TW, Close: 291.50, RSI(talib): 65.83
1455.TW, Close: 14.75, RSI(talib): 62.76
1612.TW, Close: 33.60, RSI(talib): 72.84
1442.TW, Close: 45.30, RSI(talib): 77.73
3030.TW, Close: 87.50, RSI(talib): 78.09
6768.TW, Close: 76.60, RSI(talib): 70.08
3413.TW, Close: 309.50, RSI(talib): 71.53
2009.TW, Close: 45.25, RSI(talib): 70.63
3010.TW, Close: 129.50, RSI(talib): 73.57
2451.TW, Close: 92.60, RSI(talib): 65.38
6139.TW, Close: 290.50, RSI(talib): 85.95
2903.TW, Close: 31.25, RSI(talib): 77.16
2539.TW, Close: 73.30, RSI(talib): 74.67
5471.TW, Close: 53.30, RSI(talib): 63.40
2472.TW, Close: 75.30, RSI(talib): 63.20
6691.TW, Close: 388.00, RSI(talib): 61.78
1215.TW, Close: 109.00, RSI(talib): 76.67
5434.TW, Close: 254.50, RSI(talib): 85.64
6177.TW, Close: 45.35, RSI(talib): 80.43
1535.TW, Close: 73.20, RSI(talib): 60.69
4306.TW, Close: 20.00, RSI(talib): 67.21
1608.TW, Close: 33.00, RSI(talib): 80.58
1616.TW, Close: 22.60, RSI(talib): 62.51
2535.TW, Close: 57.30, RSI(talib): 82.60
2548.TW, Close: 130.50, RSI(talib): 83.80
3583.TW, Close: 364.50, RSI(talib): 76.15
1702.TW, Close: 58.30, RSI(talib): 68.46
6215.TW, Close: 39.80, RSI(talib): 70.92
2211.TW, Close: 128.50, RSI(talib): 65.15
3055.TW, Close: 74.00, RSI(talib): 62.79
2855.TW, Close: 26.05, RSI(talib): 79.75
2316.TW, Close: 46.75, RSI(talib): 64.52
6189.TW, Close: 94.10, RSI(talib): 67.69
2537.TW, Close: 14.30, RSI(talib): 76.07
1307.TW, Close: 30.20, RSI(talib): 72.22
2852.TW, Close: 19.75, RSI(talib): 67.94
3588.TW, Close: 105.50, RSI(talib): 60.07
1339.TW, Close: 70.80, RSI(talib): 61.35
6216.TW, Close: 36.60, RSI(talib): 65.47
2501.TW, Close: 23.70, RSI(talib): 63.23
6024.TW, Close: 55.20, RSI(talib): 61.76
6668.TW, Close: 75.30, RSI(talib): 77.32
2423.TW, Close: 40.70, RSI(talib): 60.51
2528.TW, Close: 47.90, RSI(talib): 69.36
6869.TW, Close: 139.50, RSI(talib): 64.89
2062.TW, Close: 29.30, RSI(talib): 65.29
2020.TW, Close: 39.20, RSI(talib): 64.28
1587.TW, Close: 43.60, RSI(talib): 88.81
--------------
2607.TW failed (could not convert string to float: 'N/A').
2358.TW failed (index 0 is out of bounds for axis 0 with size 0).
2443.TW failed (index 0 is out of bounds for axis 0 with size 0).
