--------------
Wed Jul  3 22:40:06 2024 TW Stock List
--------------
2890.TW, Close: 26.40, RSI(talib): 72.23
3686.TW, Close: 29.25, RSI(talib): 86.09
9939.TW, Close: 171.00, RSI(talib): 61.92
2439.TW, Close: 138.50, RSI(talib): 65.19
3029.TW, Close: 103.50, RSI(talib): 80.24
3024.TW, Close: 22.35, RSI(talib): 61.28
9105.TW, Close: 5.89, RSI(talib): 60.79
1519.TW, Close: 970.00, RSI(talib): 66.07
4720.TW, Close: 23.45, RSI(talib): 79.42
6442.TW, Close: 363.00, RSI(talib): 73.78
3312.TW, Close: 91.50, RSI(talib): 74.90
3413.TW, Close: 363.50, RSI(talib): 66.33
2495.TW, Close: 35.10, RSI(talib): 81.24
6416.TW, Close: 145.00, RSI(talib): 69.14
3010.TW, Close: 146.00, RSI(talib): 75.30
6782.TW, Close: 281.00, RSI(talib): 64.40
2464.TW, Close: nan, RSI(talib): 64.11
1720.TW, Close: 75.00, RSI(talib): 67.99
2903.TW, Close: 35.30, RSI(talib): 60.79
1503.TW, Close: 291.00, RSI(talib): 60.13
6691.TW, Close: 438.00, RSI(talib): 64.44
2393.TW, Close: 82.90, RSI(talib): 68.49
3652.TW, Close: 48.30, RSI(talib): 73.78
6753.TW, Close: 150.00, RSI(talib): 65.19
3617.TW, Close: 297.50, RSI(talib): 60.78
4566.TW, Close: 92.10, RSI(talib): 62.18
6863.TW, Close: 245.00, RSI(talib): 64.07
3583.TW, Close: 373.50, RSI(talib): 64.43
6698.TW, Close: 56.60, RSI(talib): 85.25
2349.TW, Close: 15.00, RSI(talib): 88.56
6215.TW, Close: 59.50, RSI(talib): 60.33
1806.TW, Close: 13.20, RSI(talib): 72.86
4526.TW, Close: 31.10, RSI(talib): 68.13
6451.TW, Close: 265.00, RSI(talib): 60.95
1540.TW, Close: 22.35, RSI(talib): 64.52
6189.TW, Close: 107.00, RSI(talib): 66.82
6757.TW, Close: 63.20, RSI(talib): 83.94
3021.TW, Close: 25.80, RSI(talib): 72.75
3622.TW, Close: 77.60, RSI(talib): 64.13
3450.TW, Close: 137.50, RSI(talib): 70.48
2365.TW, Close: 44.80, RSI(talib): 65.99
1463.TW, Close: 22.45, RSI(talib): 80.69
6216.TW, Close: 49.55, RSI(talib): 61.93
2467.TW, Close: 206.00, RSI(talib): 78.78
4956.TW, Close: 27.95, RSI(talib): 68.83
6869.TW, Close: 249.00, RSI(talib): 90.00
6790.TW, Close: 55.80, RSI(talib): 68.61
6449.TW, Close: 165.00, RSI(talib): 60.47
2540.TW, Close: 197.50, RSI(talib): 62.14
6446.TW, Close: 578.00, RSI(talib): 81.04
3048.TW, Close: 45.20, RSI(talib): 66.47
1786.TW, Close: 127.00, RSI(talib): 61.80
8374.TW, Close: 109.00, RSI(talib): 73.45
6706.TW, Close: 106.50, RSI(talib): 73.00
4562.TW, Close: 60.30, RSI(talib): 66.44
6152.TW, Close: 16.70, RSI(talib): 92.62
--------------
1210.TW failed ('NoneType' object has no attribute 'text').
2707.TW failed ('NoneType' object has no attribute 'text').
3046.TW failed ('NoneType' object has no attribute 'text').
6592.TW failed ('NoneType' object has no attribute 'text').
4119.TW failed (inputs are all NaN).
