--------------
Tue Jul  9 20:42:25 2024 TW Stock List
--------------
2883.TW, Close: 16.20, RSI(talib): 65.48
2449.TW, Close: 131.50, RSI(talib): 81.23
8114.TW, Close: 187.00, RSI(talib): 73.99
6278.TW, Close: 134.50, RSI(talib): 70.62
3665.TW, Close: 379.00, RSI(talib): 74.23
2363.TW, Close: 61.40, RSI(talib): 61.53
2059.TW, Close: 1355.00, RSI(talib): 71.46
3535.TW, Close: 56.70, RSI(talib): 84.44
1104.TW, Close: 36.10, RSI(talib): 69.12
3673.TW, Close: 48.55, RSI(talib): 83.22
8464.TW, Close: nan, RSI(talib): 63.43
2360.TW, Close: 325.50, RSI(talib): 60.48
2405.TW, Close: 26.25, RSI(talib): 83.20
6605.TW, Close: 240.00, RSI(talib): 61.46
2428.TW, Close: 181.00, RSI(talib): 62.33
6196.TW, Close: 175.00, RSI(talib): 68.41
2233.TW, Close: 140.50, RSI(talib): 64.02
6164.TW, Close: 16.55, RSI(talib): 70.12
3167.TW, Close: 67.30, RSI(talib): 60.38
3607.TW, Close: 19.85, RSI(talib): 68.92
2889.TW, Close: 17.00, RSI(talib): 77.78
6133.TW, Close: 22.95, RSI(talib): 84.69
3047.TW, Close: 39.75, RSI(talib): 86.84
2486.TW, Close: 137.00, RSI(talib): 70.78
2392.TW, Close: 89.10, RSI(talib): 69.06
8105.TW, Close: 18.95, RSI(talib): 70.08
6456.TW, Close: 71.00, RSI(talib): 66.03
3686.TW, Close: 30.90, RSI(talib): 72.89
1447.TW, Close: 10.80, RSI(talib): 66.38
3591.TW, Close: 30.75, RSI(talib): 63.63
2439.TW, Close: 141.00, RSI(talib): 71.87
6581.TW, Close: 111.50, RSI(talib): 72.60
3029.TW, Close: 116.00, RSI(talib): 83.90
6438.TW, Close: 124.50, RSI(talib): 65.41
1736.TW, Close: 96.10, RSI(talib): 63.06
9105.TW, Close: 6.80, RSI(talib): 67.06
5225.TW, Close: 133.00, RSI(talib): 76.11
4720.TW, Close: 22.20, RSI(talib): 66.36
6442.TW, Close: 393.00, RSI(talib): 69.10
2530.TW, Close: 51.50, RSI(talib): 65.34
3033.TW, Close: 39.15, RSI(talib): 65.50
6789.TW, Close: 364.00, RSI(talib): 71.42
3312.TW, Close: 95.00, RSI(talib): 71.71
3413.TW, Close: 390.00, RSI(talib): 77.77
2495.TW, Close: 34.65, RSI(talib): 66.43
6416.TW, Close: 143.50, RSI(talib): 70.81
3010.TW, Close: 143.50, RSI(talib): 60.02
6782.TW, Close: 283.00, RSI(talib): 63.94
2464.TW, Close: 86.00, RSI(talib): 74.31
2539.TW, Close: 76.20, RSI(talib): 64.64
6715.TW, Close: 190.00, RSI(talib): 65.55
6142.TW, Close: 11.50, RSI(talib): 83.89
6691.TW, Close: 451.00, RSI(talib): 67.77
4976.TW, Close: 54.30, RSI(talib): 78.62
2453.TW, Close: 68.00, RSI(talib): 72.39
3652.TW, Close: 44.20, RSI(talib): 62.18
4306.TW, Close: 21.80, RSI(talib): 63.48
3149.TW, Close: 30.20, RSI(talib): 65.42
2535.TW, Close: 56.50, RSI(talib): 62.24
3583.TW, Close: 446.50, RSI(talib): 70.58
6698.TW, Close: 52.40, RSI(talib): 68.30
2349.TW, Close: 18.00, RSI(talib): 95.24
6215.TW, Close: nan, RSI(talib): 65.72
1806.TW, Close: 12.15, RSI(talib): 62.50
4526.TW, Close: 33.50, RSI(talib): 68.92
2855.TW, Close: 29.95, RSI(talib): 63.46
1540.TW, Close: 23.60, RSI(talib): 80.51
2316.TW, Close: 55.40, RSI(talib): 62.65
6757.TW, Close: 73.50, RSI(talib): 90.26
3021.TW, Close: nan, RSI(talib): 61.93
3450.TW, Close: 132.00, RSI(talib): 67.67
2543.TW, Close: 60.30, RSI(talib): 72.24
2365.TW, Close: 50.50, RSI(talib): 81.18
1463.TW, Close: 22.10, RSI(talib): 74.47
6216.TW, Close: 50.10, RSI(talib): 61.25
2467.TW, Close: 206.50, RSI(talib): 70.13
6472.TW, Close: 878.00, RSI(talib): 70.42
8467.TW, Close: 193.50, RSI(talib): 61.73
6869.TW, Close: 255.00, RSI(talib): 69.63
8039.TW, Close: 61.30, RSI(talib): 74.80
6449.TW, Close: 160.50, RSI(talib): 61.53
6446.TW, Close: 570.00, RSI(talib): 74.56
2514.TW, Close: 26.00, RSI(talib): 66.01
3048.TW, Close: 47.20, RSI(talib): 72.61
1786.TW, Close: 120.00, RSI(talib): 61.02
8374.TW, Close: 108.50, RSI(talib): 73.17
6706.TW, Close: 123.50, RSI(talib): 75.39
4562.TW, Close: 64.90, RSI(talib): 76.60
6152.TW, Close: 19.45, RSI(talib): 74.18
1436.TW, Close: 198.50, RSI(talib): 76.88
--------------
2313.TW failed (("Connection broken: InvalidChunkLength(got length b'', 0 bytes read)", InvalidChunkLength(got length b'', 0 bytes read))).
