--------------
Mon Jul  8 20:53:09 2024 TW Stock List
--------------
2883.TW, Close: 16.10, RSI(talib): 65.14
1806.TW, Close: 12.35, RSI(talib): 68.89
6166.TW, Close: 79.60, RSI(talib): 63.41
4526.TW, Close: 34.00, RSI(talib): 77.71
2855.TW, Close: 30.20, RSI(talib): 60.65
1540.TW, Close: 24.40, RSI(talib): 79.25
2316.TW, Close: nan, RSI(talib): 61.62
6189.TW, Close: 94.60, RSI(talib): 61.96
6757.TW, Close: 71.80, RSI(talib): 87.21
3021.TW, Close: 26.50, RSI(talib): 66.97
3622.TW, Close: 75.60, RSI(talib): 63.11
3450.TW, Close: 134.00, RSI(talib): 78.79
2543.TW, Close: 60.40, RSI(talib): 76.71
2365.TW, Close: 55.10, RSI(talib): 80.41
1463.TW, Close: 22.30, RSI(talib): 80.06
6216.TW, Close: 50.00, RSI(talib): 64.52
2467.TW, Close: 196.00, RSI(talib): 84.01
4956.TW, Close: 26.40, RSI(talib): 63.64
6472.TW, Close: 897.00, RSI(talib): 67.61
8467.TW, Close: 185.50, RSI(talib): 64.13
6869.TW, Close: 244.00, RSI(talib): 77.00
8039.TW, Close: 63.10, RSI(talib): 72.73
3605.TW, Close: 48.00, RSI(talib): 61.10
6579.TW, Close: 182.50, RSI(talib): 60.70
6790.TW, Close: 54.90, RSI(talib): 64.29
3060.TW, Close: 32.55, RSI(talib): 61.98
1725.TW, Close: 49.25, RSI(talib): 69.41
2348.TW, Close: 248.00, RSI(talib): 61.29
2540.TW, Close: 191.50, RSI(talib): 63.16
2109.TW, Close: 19.35, RSI(talib): 62.73
6446.TW, Close: 577.00, RSI(talib): 72.92
2514.TW, Close: 25.50, RSI(talib): 68.29
3048.TW, Close: 49.85, RSI(talib): 81.05
1786.TW, Close: 128.00, RSI(talib): 62.31
8374.TW, Close: 120.50, RSI(talib): 83.21
6706.TW, Close: 124.50, RSI(talib): 81.57
4562.TW, Close: 72.10, RSI(talib): 78.21
6152.TW, Close: 17.70, RSI(talib): 75.69
--------------
6414.TW failed ('NoneType' object has no attribute 'text').
1434.TW failed ('NoneType' object has no attribute 'text').
